1997;Literature;Dario Fo;Italy;100;ind;M;The Nobel Prize in Literature 1997 was awarded to Dario Fo who emulates the jesters of the Middle Ages in scourging authority and upholding the dignity of the downtrodden.
1998;Literature;Jose Saramago;Portugal;100;ind;M;The Nobel Prize in Literature 1998 was awarded to Jose Saramago who with parables sustained by imagination, compassion and irony continually enables us once again to apprehend an elusory reality.
1999;Literature;Guenter Grass;Federal Republic of Germany;100;ind;M;The Nobel Prize in Literature 1999 was awarded to Guenter Grass whose frolicsome black fables portray the forgotten face of history.
2000;Literature;Gao Xingjian;France;100;ind;M;The Nobel Prize in Literature 2000 was awarded to Gao Xingjian for an oeuvre of universal validity, bitter insights and linguistic ingenuity, which has opened new paths for the Chinese novel and drama.
2001;Literature;Sir Vidiadhar Surajprasad Naipaul;United Kingdom;100;ind;M;The Nobel Prize in Literature 2001 was awarded to V. S. Naipaul for having united perceptive narrative and incorruptible scrutiny in works that compel us to see the presence of suppressed histories.
2002;Literature;Imre Kertesz;Hungary;100;ind;M;The Nobel Prize in Literature 2002 was awarded to Imre Kertesz for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history.
2003;Literature;John M. Coetzee;South Africa;100;ind;M;The Nobel Prize in Literature 2003 was awarded to J. M. Coetzee who in innumerable guises portrays the surprising involvement of the outsider.
2004;Literature;Elfriede Jelinek;Austria;100;ind;F;The Nobel Prize in Literature 2004 was awarded to Elfriede Jelinek for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's cliches and their subjugating power.
2005;Literature;Harold Pinter;United Kingdom;100;ind;M;The Nobel Prize in Literature 2005 was awarded to Harold Pinter who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms.
2006;Literature;Orhan Pamuk;Turkey;100;ind;M;The Nobel Prize in Literature 2006 was awarded to Orhan Pamuk who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures.
2007;Literature;Doris Lessing;United Kingdom;100;ind;F;The Nobel Prize in Literature 2007 was awarded to Doris Lessing that epicist of the female experience, who with scepticism, fire and visionary power has subjected a divided civilisation to scrutiny.
2008;Literature;Jean-Marie Gustave Le Clezio;France, Mauritius;100;ind;M;The Nobel Prize in Literature 2008 was awarded to Jean-Marie Gustave Le Clezio author of new departures, poetic adventure and sensual ecstasy, explorer of a humanity beyond and below the reigning civilization.
2009;Literature;Herta Mueller;Germany;100;ind;F;The Nobel Prize in Literature 2009 was awarded to Herta Mueller who, with the concentration of poetry and the frankness of prose, depicts the landscape of the dispossessed.
2010;Literature;Mario Vargas Llosa;Peru;100;ind;M;The Nobel Prize in Literature 2010 was awarded to Mario Vargas Llosa for his cartography of structures of power and his trenchant images of the individual's resistance, revolt, and defeat.
2011;Literature;Tomas Transtroemer;Sweden;100;ind;M;The Nobel Prize in Literature 2011 was awarded to Tomas Transtroemer because, through his condensed, translucent images, he gives us fresh access to reality.
1901;Peace;Jean Henri Dunant;Switzerland;50;Ind.;M;The Nobel Peace Prize 1901 awarded partly to Jean Henry Dunant, Originator Geneva Convention (Convention de Geneve), Founder of the International Committee of the Red Cross, Geneva.
1901;Peace;Frederic Passy;France;50;Ind.;M;The Nobel Peace Prize 1901 awarded partly to Frederic Passy, Founder and President of first French peace society (since 1889 called Societe francaise pour l'arbitrage entre nations).
1902;Peace;elie Ducommun;Switzerland;50;Ind.;M;The Nobel Peace Prize 1902 was awarded partly to elie Ducommun, Honorary Secretary of the Permanent International Peace Bureau, Bern, Switzerland.
1902;Peace;Charles Albert Gobat;Switzerland;50;Ind.;M;The Nobel Peace Prize 1902 was awarded partly to Charles Albert Gobat, Honorary Secretary, Permanent International Peace Bureau, Bern, Switzerland, Secretary General, Inter-Parliamentary Union.
1903;Peace;Sir William Randal Cremer;UK;100;Ind.;M;The Nobel Peace Prize 1903 was awarded to Randal Cremer, Member of the British Parliament. Secretary of the International Arbitration League.
1904;Peace;Institute Of International Law;Belgium;100;Inst;;The Nobel Peace Prize 1904 was awarded to Institute of International Law - a scientific society.
1905;Peace;Baroness Bertha Sophie Felicita Von Suttner;Austria-Hungary (now Czech Republic);100;Ind.;F;The Nobel Peace Prize 1905 was awarded to Bertha von Suttner, author of Lay Down Your Arms, Honorary President of Permanent International Peace Bureau, Berne, Switzerland.
1906;Peace;Theodore Roosevelt;USA;100;Ind.;M;The Nobel Peace Prize 1906 was awarded to Theodore Roosevelt, President of the United States of America. Drew up the 1905 peace treaty between Russia and Japan.
1907;Peace;Ernesto Teodoro Moneta;Italy;50;Ind.;M;The Nobel Peace Prize 1907 was awarded partly to Ernesto Teodoro Moneta, President of the Lombard League of Peace.
1907;Peace;Louis Renault;France ;50;Ind.;M;The Nobel Peace Prize 1907 was awarded partly to Louis Renault, Professor International Law, Sorbonne University, Paris.
1908;Peace;Klas Pontus Arnoldson;Sweden;50;Ind.;M;The Nobel Peace Prize 1908 was awarded partly to Klas Pontus Arnoldson, Former Member of the Swedish Parliament, Founder of the Swedish Peace and Arbitration League.
1908;Peace;Fredrik Bajer;Denmark;50;Ind.;M;The Nobel Peace Prize 1908 was awarded partly to Fredrik Bajer, Honorary President of the Permanent International Peace Bureau, Berne.
1909;Peace;Auguste Marie Francois Beernaert;Belgium;50;Ind.;M;The Nobel Peace Prize 1909 was awarded partly to Auguste Marie Francois Beernaert, Former Prime Minister and member of the Cour Internationale d'Arbitrage (International Court of Arbitration) at the Hague.
1909;Peace;Paul Henri Benjamin Balluet d'Estournelles de Constant, Baron de Constant de Rebecque;France;50;Ind.;M;The Nobel Peace Prize 1909 was awarded partly to Paul Henri Benjamin Balluet d'Estournelles de Constant, Baron de Constant de Rebecque, Member of the French Parliament. Founder and President of the French parliamentary group for international arbitration, founder of the Committee for the Defense of National Interests and International Conciliation.
1910;Peace;Permanent International Peace Bureau;Switzerland;100;Inst;;The Nobel Peace Prize 1910 was awarded to Permanent International Peace Bureau.
1911;Peace;Tobias Michael Carel Asser;Netherlands;50;Ind.;M;The Nobel Peace Prize 1911 was awarded partly to Tobias Michael Carel Asser, initiator of the International Conferences of Private Law at the Hague.
1911;Peace;Alfred Hermann Fried; Austria;50;Ind.;M;The Nobel Peace Prize 1911 was awarded partly to Alfred Hermann Fried, founder of the peace journal Die Waffen Nieder (later renamed Die Friedenswarte).
1912;Peace;Elihu Root ;USA;100;Ind.;M;The Nobel Peace Prize 1911 was awarded partly to Alfred Hermann Fried, Former Secretary of State, initiator of several arbitration agreements. He received his Nobel Prize one year later, in 1913.
1913;Peace;Henri La Fontaine;Belgium;100;Ind.;M;The Nobel Peace Prize 1913 was awarded to Henri La Fontaine, member of the Belgian Parliament. President of the Permanent International Peace Bureau, Berne.
1917;Peace;International Committee Of The Red Cross;Switzerland;100;Inst;;The Nobel Peace Prize 1917 was awarded to International Committee of the Red Cross.
1919;Peace;Thomas Woodrow Wilson;USA;100;Ind.;M;The Nobel Peace Prize 1919 was awarded to Woodrow Wilson, founder of the League of Nations. He received his Nobel Prize one year later, in 1920.
1920;Peace;Leon Victor Auguste Bourgeois;France;100;Ind.;;The Nobel Peace Prize 1920 was awarded to Leon Bourgeois, former Secretary of State. President of the Parliament. President of the Council of the League of Nations.
1921;Peace;Karl Hjalmar Branting;Sweden;50;Ind.;M;"The Nobel Peace Prize 1921 was awarded partly to Karl Hjalmar Branting, Prime Minister; Swedish Delegate, Council of the League of Nations."
1921;Peace;Christian Lous Lange;Belgium;50;Ind.;M;The Nobel Peace Prize 1921 was awarded partly to Christian Lous Lange, Secretary General of the Inter-Parliamentary Union.
1922;Peace;Fridtjof Nansen;Norway;100;Ind.;M;The Nobel Peace Prize 1922 was awarded to Fridtjof Nansen, scientist, explorer. Norwegian Delegate to Societe des Nations (League of Nations). Originator of the Nansen passports (for refugees).
1925;Peace;Sir Austen Chamberlain;UK;50;Ind.;M;The Nobel Peace Prize 1925 was awarded partly to Sir Austen Chamberlain, negotiator of the Locarno Treaty and chairman of the Allied Reparation Commission. He received his Nobel Prize one year later, in 1926.
1925;Peace;Charles Gates Dawes;USA;50;Ind.;M;The Nobel Peace Prize 1925 was awarded partly to Charles Gates Dawes, originator of the Dawes Plan. He received his Nobel Prize one year later, in 1926.
1926;Peace;Aristide Briand;France;50;Ind.;M;The Nobel Peace Prize 1926 was awarded partly to Aristide Briand, negotiator of the Locarno Treaty and the Briand-Kellogg Pact.
1926;Peace;Gustav Stresemann;Germany;50;Ind.;M;"The Nobel Peace Prize 1926 was awarded partly to Gustav Stresemann, former Lord High Chancellor (Reichs-kanzler); Foreign Minister; Part-originator of Locarno Pact."
1927;Peace;Ferdinand Buisson;France;50;Ind.;M;The Nobel Peace Prize 1927 was awarded partly to Ferdinand Buisson, founder and President of the Ligue des Droits de l'Homme (League for Human Rights).
1927;Peace;Ludwig Quidde;Germany;50;Ind.;M;The Nobel Peace Prize 1927 was awarded partly to Ludwig Quidde, member of Germany's constituent assembly 1919, delegate to numerous peace conferences.
1929;Peace;Frank Billings Kellogg;USA;100;Ind.;M;The Nobel Peace Prize 1929 was awarded to Frank B. Kellogg, part-originator of Briand-Kellogg Pact, ex-Secretary of State. He received his Nobel Prize one year later, in 1930.
1930;Peace;Lars Olof Nathan (Jonathan) Soderblom ;Sweden;100;Ind.;M;The Nobel Peace Prize 1930 was awarded to Nathan Soederblom, leader of the ecumenical movement.
1931;Peace;Jane Addams;USA;50;Ind.;F;"The Nobel Peace Prize 1931 was awarded partly to Jane Addams, sociologist; International President, Women's International League for Peace and Freedom."
1931;Peace;Nicholas Murray Butler ;USA;50;Ind.;M;The Nobel Peace Prize 1931 was awarded partly to Nicholas Murray Butler, promoter of the Briand-Kellogg Pact.
1933;Peace;Sir Norman Angell (Ralph Lane) ;UK;100;Ind.;M;The Nobel Peace Prize 1933 was awarded to Sir Norman Angell, member of the Executive Committee of the League of Nations and the National Peace Council. Author of the book The Great Illusion, among others. He received his Nobel Prize one year later, in 1934.
1934;Peace;Arthur Henderson;UK;100;Ind.;M;The Nobel Peace Prize 1934 was awarded to Arthur Henderson, Chairman of the League of Nations Disarmament Conference 1932-1934.
1935;Peace;Carl Von Ossietzky ;Germany;100;Ind.;M;The Nobel Peace Prize 1935 was awarded to Carl von Ossietzky, journalist (with Die Die Weltbuehne, among others), pacifist. He received his Nobel Prize one year later, in 1936.
1936;Peace;Carlos Saavedra Lamas;Argentina;100;Ind.;M;The Nobel Peace Prize 1936 was awarded to Carlos Saavedra Lamas, meditator in a conflict between Paraguay and Bolivia in 1935.
1937;Peace;Lord Edgar Algernon Robert Gascoyne;UK;100;Ind.;M;The Nobel Peace Prize 1937 was awarded to Robert Cecil, writer, former Lord Privy Seal. Founder and President of the International Peace Campaign.
1938;Peace;Nansen International Office For Refugees;Switzerland;100;Inst;;The Nobel Peace Prize 1938 was awarded to Nansen International Office for Refugees, International relief organization in Geneva started by Fridtjof Nansen in 1921.
1944;Peace;International Committee Of The Red Cross;Switzerland;100;Inst;;The Nobel Peace Prize 1944 was awarded to International Committee of the Red Cross. The International Committee of the Red Cross received the Nobel Prize one year later, in 1945.
1945;Peace;Cordell Hull;USA;100;Ind.;M;The Nobel Peace Prize 1945 was awarded to Cordell Hull, one of the initiators of the United Nations.
1946;Peace;Emily Greene Balch;USA;50;Ind.;F;The Nobel Peace Prize 1946 was awarded partly to Emily Greene Balch, honorary International President Women's International League for Peace and Freedom.
1946;Peace;John Raleigh Mott ;USA;50;Ind.;M;The Nobel Peace Prize 1946 was awarded partly to John Raleigh Mott, Chairman of the first International Missionary Council, President of the World Alliance of Young Men's Christian Associations.
1947;Peace;Friends Service Council (Quakers);UK;50;Inst;;The Nobel Peace Prize 1947 was awarded partly to Friends Service Council (The Quakers).
1947;Peace;Amer. Friends Service Cttee (Quakers);USA;50;Inst;;The Nobel Peace Prize 1947 was awarded partly to American Friends Service Committee (The Quakers).
1949;Peace;Lord John Boyd Orr Of Brechin;UK;100;Ind.;M;The Nobel Peace Prize 1949 was awarded to Lord Boyd Orr, physician, Alimentary Politician, prominent organizer and Director General Food and Agricultural Organization, President National Peace Council and World Union of Peace Organizations.
1950;Peace;Ralph Bunche;USA;100;Ind.;M;The Nobel Peace Prize 1950 was awarded to Ralph Bunche, Professor Harvard University, Cambridge, MA, Director of the UN Division of Trusteeship, Acting Mediator in Palestine 1948.
1951;Peace;Leon Jouhaux;France;100;Ind.;M;The Nobel Peace Prize 1951 was awarded to Leon Jouhaux, President of the trade union C.G.T. President of the International Committee of the European Council, Vice President of the International Confederation of Free Trade Unions, Vice President of the World Federation of Trade Unions, member of the ILO Council, delegate to the UN.
1952;Peace;Albert Schweitzer;USA;100;Ind.;M;The Nobel Peace Prize 1952 was awarded to Albert Schweitzer, missionary surgeon, Founder Lambarene Hospital in Republique du Gabon. He received his Nobel Prize one year later, in 1953.
1953;Peace;George Catlett Marshall;USA;100;Ind.;M;The Nobel Peace Prize 1953 was awarded to George C. Marshall, General, President American Red Cross, ex-Secretary of State and of Defense, Delegate to the U.N., Originator of the Marshall Plan.
1954;Peace;Office Of The United Nations High Commissioner For Refugees Geneva;Switzerland;100;Inst;;The Nobel Peace Prize 1954 was awarded to Office of the United Nations High Commissioner for Refugees, an international relief organization, founded by U.N. in 1951. The Office of the United Nations High Commissioner for Refugees received the Nobel Prize one year later, in 1955.
1957;Peace;Lester Bowles Pearson;Canada;100;Ind.;M;The Nobel Peace Prize 1957 was awarded to Lester Bowles Pearson, former Secretary of State for External Affairs of Canada, President 7th Session of the United Nations General Assembly.
1958;Peace;Georges Henri Pire;Belgium;100;Ind.;M;The Nobel Peace Prize 1958 was awarded to Georges Pire, Father of the Dominican Order, Leader of the relief organization for refugees, l'Europe du Coeur au Service du Monde.
1959;Peace;Philip J. Noel-Baker;UK;100;Ind.;M;The Nobel Peace Prize 1959 was awarded to Philip Noel-Baker, member of Parliament, life long ardent worker for international peace and co-operation.
1960;Peace;Albert John Lutuli;South Africa;100;Ind.;M;The Nobel Peace Prize 1960 was awarded to Albert Lutuli, President of the South Africal liberation movement, the African National Congress. He received his Nobel Prize one year later, in 1961.
1961;Peace;Dag Hjalmar Agne Carl Hammarskjold;Sweden;100;Ind.;M;The Nobel Peace Prize 1961 was awarded to Dag Hammarskjoeld, Secretary General of the United Nations. was awarded the Nobel Peace Prize posthumously.
1962;Peace;Linus Carl Pauling;USA;100;Ind.;M;The Nobel Peace Prize 1962 was awarded to Linus Pauling, campaigner especially for an end to nuclear weapons tests. He received his Nobel Prize one year later, in 1963.
1963;Peace;International Committee Of The Red Cross;Switzerland;50;Inst;;The Nobel Peace Prize 1963 was awarded partly to Comite international de la Croix Rouge (International Committee of the Red Cross)
1963;Peace;League Of Red Cross Societies;France;50;Inst;;The Nobel Peace Prize 1963 was awarded partly to Ligue des Societes de la Croix-Rouge (League of Red Cross Societies)
1964;Peace;Martin Luther King Jr.;USA;100;Ind.;M;The Nobel Peace Prize 1964 was awarded to Martin Luther King Jr., leader of the Southern Christian Leadership Conference, campaigner for civil rights.
1965;Peace;United Nations Children's Fund (Unicef);USA;100;Inst;;The Nobel Peace Prize 1965 was awarded to United Nations Children's Fund, an international aid organization.
1968;Peace;Rene Cassin;France;100;Ind.;M;The Nobel Peace Prize 1968 was awarded to Rene Cassin, President of the European Court for Human Rights.
1969;Peace;International Labour Organization (ILO) ;Switzerland;100;Inst;;The Nobel Peace Prize 1969 was awarded to International Labour Organization.
1970;Peace;Norman Borlaug;USA;100;Ind.;M;The Nobel Peace Prize 1970 was awarded to Norman Borlaug who led research at the International Maize and Wheat Improvement Center, Mexico City.
1971;Peace;Willy Brandt;Germany;100;Ind.;M;The Nobel Peace Prize 1971 was awarded to Willy Brandt, Chancellor of the Federal Republic of Germany. Initiator of West Germany's Ostpolitik, embodying a new attitude towards Eastern Europe and East Germany.
1973;Peace;Henry A. Kissinger;USA;50;Ind.;M;The Nobel Peace Prize 1973 was awarded partly to Henry A. Kissinger for negotiating the Vietnam peace accord in 1973.
1973;Peace;Le Duc Tho (Declined  prize.);Viet nam;50;Ind.;M;The Nobel Peace Prize 1973 was awarded partly to Le Duc Tho for negotiating the Vietnam peace accord in 1973.
1974;Peace;Sean Macbride;Ireland;50;Ind.;M;The Nobel Peace Prize 1974 was awarded partly to Sean MacBride, President of the International Peace Bureau, President of the Commission of Namibia.
1974;Peace;Eisaku Sato;Japan;50;Ind.;M;The Nobel Peace Prize 1974 was awarded partly to Eisaku Sato, Prime Minister of Japan.
1975;Peace;Andrei Dmitrievich Sakharov;USSR;100;Ind.;M;The Nobel Peace Prize 1975 was awarded to Andrei Sakharov, soviet nuclear physicist. Campaigner for human rights.
1976;Peace;Betty Williams;UK;50;Ind.;F;The Nobel Peace Prize 1976 was awarded partly to Betty Williams, founder of the Northern Ireland Peace Movement (later renamed Community of Peace People).
1976;Peace;Mairead Corrigan ;UK;50;Ind.;F;The Nobel Peace Prize 1976 was awarded partly to Mairead Corrigan, founder of the Northern Ireland Peace Movement (later renamed Community of Peace People).
1977;Peace;Amnesty International ;UK;100;Inst;;The Nobel Peace Prize 1977 was awarded to Amnesty International, a worldwide organization for the protection of the rights of prisoners of conscience.
1978;Peace;Menachem Begin;Israel;50;Ind.;M;The Nobel Peace Prize 1978 was awarded partly to Mohamed Anwar al-Sadat for negotiating peace between Egypt and Israel.
1978;Peace;Mohamed Anwar Al-Sadat;Egypt;50;Ind.;M;The Nobel Peace Prize 1978 was awarded partly to Menachem Begin for negotiating peace between Egypt and Israel.
1979;Peace;Mother Teresa;India;100;Ind.;F;The Nobel Peace Prize 1979 was awarded to Mother Teresa, leader of the Order of the Missionaries of Charity.
1980;Peace;Adolfo Perez Esquivel;Argentina;100;Ind.;M;The Nobel Peace Prize 1980 was awarded to Adolfo Perez Esquivel, architect, sculptor and human rights leader.
1981;Peace;Office Of The United Nations High Commissioner For Refugees ;Switzerland;100;Inst;;The Nobel Peace Prize 1981 was awarded to Office of the United Nations High Commissioner for Refugees.
1982;Peace;Alva Myrdal;Sweden;50;Ind.;F;The Nobel Peace Prize 1982 was awarded partly to Alva Myrdal, Former Cabinet Minister, diplomat, delegate to United Nations General Assembly on Disarmament.
1982;Peace;Alfonso Garcia Robles;Mexico;50;Ind.;M;The Nobel Peace Prize 1982 was awarded partly to Alfonso Garcia Robles, writer and diplomat, delegate to the United Nations General Assembly on Disarmament, former Secretary for Foreign Affairs.
1983;Peace;Lech Walesa;Poland;100;Ind.;M;The Nobel Peace Prize 1983 was awarded to Lech Walesa, founder of Solidarity, campaigner for human rights.
1984;Peace;Desmond Mpilo Tutu;South Africa;100;Ind.;M;The Nobel Peace Prize 1984 was awarded to Desmond Tutu, Bishop of Johannesburg, former Secretary General South African Council of Churches (S.A.C.C.). For his work against apartheid.
1985;Peace;International Physicians For The Prevention Of Nuclear War ;USA;100;Inst;;The Nobel Peace Prize 1985 was awarded to International Physicians for the Prevention of Nuclear War, dedicated to mobilizing the influence of the medical profession against the threat of nuclear weapons.
1986;Peace;Elie Wiesel;USA;100;Ind.;M;The Nobel Peace Prize 1986 was awarded to Elie Wiesel, Chairman of 'The President's Commission on the Holocaust'. Author, humanitarian.
1987;Peace;Oscar Arias Sanchez;Costa Rica;100;Ind.;M;The Nobel Peace Prize 1987 was awarded to Oscar Arias Sanchez for his work for peace in Central America, efforts which led to the accord signed in Guatemala on August 7 this year, President of Costa Rica, for his work for peace in Central America, efforts which led to the accord signed in Guatemala in 1987.
1988;Peace;The United Nations Peace-Keeping Forces;USA;100;Inst;;The Nobel Peace Prize 1988 was awarded to United Nations Peacekeeping Forces for maintaining and re-establishing peace in areas of armed conflict.
1989;Peace;The 14th Dalai Lama (Tenzin Gyatso);Tibet;100;Ind.;M;The Nobel Peace Prize 1989 was awarded to The 14th Dalai Lama, religious and political leader of the Tibetan people.
1990;Peace;Mikhail  Gorbachev;USSR;100;Ind.;M;The Nobel Peace Prize 1990 was awarded to Mikhail Gorbachev for his leading role in the peace process which today characterizes important parts of the international community, President of the USSR for his leading role in the peace process which today characterizes important parts of the international community.
1991;Peace;Aung San Suu Kyi; Burma;100;Ind.;F;The Nobel Peace Prize 1991 was awarded to Aung San Suu Kyi for her non-violent struggle for democracy and human rights, oppositional leader, human rights advocate.
1992;Peace;Rigoberta Menchu Tum;Guatemala;100;Ind.;F;The Nobel Peace Prize 1992 was awarded to Rigoberta Menchu Tum in recognition of her work for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples.
1993;Peace;Frederik Willem De Klerk ;South Africa;50;Ind.;M;The Nobel Peace Prize 1993 was awarded partly to Nelson Mandela for his work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa.
1993;Peace;Nelson Mandela ;South Africa;50;Ind.;M;The Nobel Peace Prize 1993 was awarded partly to Frederik Willem de Klerk for his work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa.
1994;Peace;Yasser Arafat;Pal Occ Terr;33,333;Ind.;M;The Nobel Peace Prize 1994 was awarded partly to Yasser Arafat for his efforts to create peace in the Middle East.
1994;Peace;Shimon Peres;Israel;33,333;Ind.;M;The Nobel Peace Prize 1994 was awarded partly to Shimon Peres for his efforts to create peace in the Middle East.
1994;Peace;Yitzhak Rabin;Israel;33,333;Ind.;M;The Nobel Peace Prize 1994 was awarded partly to Yitzhak Rabin for his efforts to create peace in the Middle East.
1995;Peace;Joseph Rotblat;UK;50;Ind.;M;The Nobel Peace Prize 1995 was awarded partly to Joseph Rotblat for his effort to diminish the part played by nuclear arms in international politics and, in the longer run, to eliminate such arms.
1995;Peace;The Pugwash Conferences On Science And World Affairs;Canada;50;Inst;;The Nobel Peace Prize 1995 was awarded partly to Pugwash Conferences on Science and World Affairs for their efforts to diminish the part played by nuclear arms in international politics and, in the longer run, to eliminate such arms.
1996;Peace;Carlos Filipe Ximenes Belo;East Timor;50;Ind.;M;The Nobel Peace Prize 1996 was awarded partly to Carlos Filipe Ximenes Belo for his work towards a just and peaceful solution to the conflict in East Timor.
1996;Peace;Jose Ramos-Horta;East Timor;50;Ind.;M;The Nobel Peace Prize 1996 was awarded partly to Jose Ramos-Horta for his work towards a just and peaceful solution to the conflict in East Timor.
1997;Peace;Jody Williams;USA;50;Ind.;F;The Nobel Peace Prize 1997 was awarded partly to International Campaign to Ban Landmines (ICBL) for their work for the banning and clearing of anti-personnel mines.
1997;Peace;International Campaign To Ban Landmines ;USA;50;Inst;;The Nobel Peace Prize 1997 was awarded partly to Jody Williams for her work for the banning and clearing of anti-personnel mines.
1998;Peace;John Hume;UK;50;Ind.;M;The Nobel Peace Prize 1998 was awarded partly to John Hume for his efforts to find a peaceful solution to the conflict in Northern Ireland.
1998;Peace;David Trimble;UK;50;Ind.;M;The Nobel Peace Prize 1998 was awarded partly to David Trimble for his efforts to find a peaceful solution to the conflict in Northern Ireland.
1999;Peace;Medecins Sans Frontieres;France;100;Inst;;The Nobel Peace Prize 1999 was awarded to Medecins Sans Frontieres in recognition of the organization's pioneering humanitarian work on several continents.
2000;Peace;Kim Dae-jung;South Korea;100;Ind.;M;The Nobel Peace Prize 2000 was awarded to Kim Dae-jung for his work for democracy and human rights in South Korea and in East Asia in general, and for peace and reconciliation with North Korea in particular.
2001;Peace;Kofi Annan ;Ghana;50;Ind.;M;The Nobel Peace Prize 2001 was awarded partly to Kofi Annan for his work for a better organized and more peaceful world.
2001;Peace;United Nations;USA;50;Inst;;The Nobel Peace Prize 2001 was awarded partly to United Nations (U.N.) for their work for a better organized and more peaceful world.
2002;Peace;Jimmy Carter;USA;100;Ind.;M;The Nobel Peace Prize 2002 was awarded to Jimmy Carter for his decades of untiring effort to find peaceful solutions to international conflicts, to advance democracy and human rights, and to promote economic and social development.
2003;Peace;Shirin Ebadi;Iran;100;Ind.;F;The Nobel Peace Prize 2003 was awarded to Shirin Ebadi for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children.
2004;Peace;Wangari Muta Maathai;Kenya;100;Ind.;F;The Nobel Peace Prize 2004 was awarded to Wangari Maathai for her contribution to sustainable development, democracy and peace.
2005;Peace;Mohamed Elbaradei;Egypt;50;Ind.;M;The Nobel Peace Prize 2005 was awarded partly to Mohamed ElBaradei for his effort to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way.
2005;Peace;International Atomic Energy Agency;Austria;50;Inst;;The Nobel Peace Prize 2005 was awarded partly to International Atomic Energy Agency (IAEA) for their effort to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way.
2006;Peace;Grameen Bank;Bangladesh;50;Inst.;;The Nobel Peace Prize 2006 was awarded partly to Grameen Bank for their effort to create economic and social development from below.
2006;Peace;Muhammad Yunus;Bangladesh;50;Ind.;M;The Nobel Peace Prize 2006 was awarded partly to Muhammad Yunus for his effort to create economic and social development from below.
2007;Peace;Al Gore;USA;50;Ind.;M;The Nobel Peace Prize 2007 was awarded partly to Albert Arnold (Al) Gore Jr. for his effort to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change.
2007;Peace;Inter- govern- mental Panel On Climate Change (IPCC);USA;50;Inst;;The Nobel Peace Prize 2007 was awarded partly to Intergovernmental Panel on Climate Change (IPCC) for their effort to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change.
2008;Peace;Martti Ahtisaari;Finland;100;Ind.;M;The Nobel Peace Prize 2008 was awarded to Martti Ahtisaari for his important efforts, on several continents and over more than three decades, to resolve international conflicts.
2009;Peace;Barack Obama;USA;100;Ind.;M;The Nobel Peace Prize 2009 was awarded to Barack H. Obama for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples.
2010;Peace;Liu Xiaobo;China;100;Ind.;M;The Nobel Peace Prize 2010 was awarded to Liu Xiaobo for his long and non-violent struggle for fundamental human rights in China.
2011;Peace;Ellen Johnson-Sirleaf;Liberia;33,3;Ind.;F;The Nobel Peace Prize 2011 was awarded partly to Ellen Johnson Sirleaf for her non-violent struggle for the safety of women and for women’s rights to full participation in peace-building work.
2011;Peace;Leymah Gbowee;Liberia;33,3;Ind.;F;The Nobel Peace Prize 2011 was awarded partly to Leymah Gbowee for her non-violent struggle for the safety of women and for women’s rights to full participation in peace-building work.
2011;Peace;Tawakkul Kar;Yemen;33,3;Ind.;F;The Nobel Peace Prize 2011 was awarded partly to Tawakkol Karman for her non-violent struggle for the safety of women and for women’s rights to full participation in peace-building work.
1969;Economics;Ragnar Frisch;Norway;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1969 was awarded partly to Ragnar Frisch for having developed and applied dynamic models for the analysis of economic processes.
1969;Economics;Jan Tinbergen;Netherlands;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1969 was awarded partly to Jan Tinbergen for having developed and applied dynamic models for the analysis of economic processes.
1970;Economics;Paul A. Samuelson;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1970 was awarded to Paul A. Samuelson for the scientific work through which he has developed static and dynamic economic theory and actively contributed to raising the level of analysis in economic science.
1971;Economics;Simon Kuznets;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1971 was awarded to Simon Kuznets for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development.
1972;Economics;John R. Hicks;United Kingdom;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1972 was awarded partly to John R. Hicks for his pioneering contributions to general economic equilibrium theory and welfare theory.
1972;Economics;Kenneth J. Arrow;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1972 was awarded partly to Kenneth J. Arrow for his pioneering contributions to general economic equilibrium theory and welfare theory.
